"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-jGFFOr href","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hp8d8a-0","sc-1q7bklc-1","sc-rbbb40-0","sc-1hez2tp-0 3","sc-1hez2tp-0 4","sc-1hez2tp-0 5","sc-1hez2tp-0 6","sc-1hez2tp-0 7","sc-jGFFOr href 2","sc-1hez2tp-0 8","sc-1hez2tp-0 9","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 10","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-s1isp7-5 src 11","sc-1hez2tp-0 14","sc-s1isp7-5 src 12","sc-s1isp7-5 src 13","sc-s1isp7-5 src 14","sc-jGFFOr href 3","sc-s1isp7-5 src 15","sc-1hez2tp-0 15","sc-1hez2tp-0 16","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 17","sc-1hez2tp-0 18","sc-s1isp7-5 src 16","sc-1hez2tp-0 19","sc-s1isp7-5 src 17","sc-1hez2tp-0 20","sc-s1isp7-5 src 18","sc-1hez2tp-0 21","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21","sc-1q7bklc-1 4","sc-rbbb40-0 4","sc-1hez2tp-0 23","sc-s1isp7-5 src 22"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/smokin-curries-malad-west/order","50% OFF up to 100","49 min","Smokin Curries","4.1","star-fill","North Indian, Mughlai, Kebab, Rolls, Biryani, Fast Food","₹150 for one","4400+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","4400+ orders placed from here recently","https://www.zomato.com/mumbai/clove-kitchen-jogeshwari/order","50% OFF up to 100","34 min","Clove Kitchen","","","Burger, Pizza, Italian","1200+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","17 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/myfroyoland-premium-frozen-yoghurt-vile-parle-west/order","https://www.zomato.com/mumbai/juhu-restaurants","Desserts","₹150 for one","Myfroyoland Premium Frozen Yoghurt","3.9","star-fill","775+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","775+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1200+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/smoor-kurla/order","50% OFF up to 100","50 min","Smoor","3.9","star-fill","Bakery, Desserts","₹150 for one","775+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","775+ orders placed from here recently","https://www.zomato.com/pishusfourbungalows/order","50% OFF up to 100","26 min","Pishu's","","","Sandwich, Pizza, Salad, Healthy Food, Pasta, Juices, Shake, Beverages","6375+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","27 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/urban-tadka-1-7-bungalows/order","https://www.zomato.com/mumbai/juhu-restaurants","Chinese, Fast Food, Kebab, North Indian, Seafood, Mughlai, Biryani, Beverages","₹150 for one","Urban Tadka","4.0","star-fill","3450+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","3450+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","6375+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/sadak-chaap-azad-nagar/order","50% OFF up to 100","25 min","Sadak Chaap","4.1","star-fill","North Indian, Biryani, Rolls, Beverages","₹150 for one","6575+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","6575+ orders placed from here recently","https://www.zomato.com/mumbai/shreejees-oshiwara/order","50% OFF up to 100","29 min","Shreejee's","","","South Indian, North Indian, Chinese, Fast Food, Street Food, Sichuan","5850+ orders placed from here recently","50% OFF up to 100","","22 min","","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/shree-nathji-pav-bhaji-center-near-andheri-east-station/order","https://www.zomato.com/mumbai/juhu-restaurants","Street Food","₹150 for one","Shree Nathji Pav Bhaji Center","3.5","star-fill","1050+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","5850+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.2","star-fill","",""
"https://b.zmtcdn.com/data/pictures/5/18855025/e95c6c6c377b2ad901646e3b09a9d71c_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/4/19214414/0072fd90750c7beb96c3430ec84977f8_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/8/19576998/f72ac7a30dd25d866a6e6fd827e058c7_o2_featured_v2.jpg","https://www.zomato.com/mumbai/urban-jalsa-kurla/order","50% OFF up to 100","46 min","Urban Jalsa","3.6","star-fill","Fast Food, Burger, Rolls, Shawarma, Sandwich, Pizza, Chinese, Beverages","₹150 for one","600+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","600+ orders placed from here recently","https://www.zomato.com/mumbai/supreme-biryani-sakinaka/order","50% OFF up to 100","45 min","Supreme Biryani","3.4","star-fill","Chinese, North Indian, Mughlai, Seafood, Biryani, Thai, Shake, Sichuan","1225+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","19 min","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/creamyz-7-bungalows/order","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","Bakery, Desserts, Fast Food","₹150 for one","Creamyz","3.9","star-fill","725+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","725+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1225+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","","","Pro extra 15% OFF",""
"https://b.zmtcdn.com/data/pictures/5/19566445/93d63fa0f73ddb716aee827098be03df_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/chains/5/19286755/d7fc827612340c0fdbcfe46adce442f3_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/chains/3/18585223/b5689d749e144ec39f3534178b2de6b8_o2_featured_v2.jpg","https://www.zomato.com/mumbai/smokin-curries-malad-west/order","50% OFF up to 100","49 min","Smokin Curries","4.1","star-fill","North Indian, Mughlai, Kebab, Rolls, Biryani, Fast Food","₹150 for one","4400+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","4400+ orders placed from here recently","https://www.zomato.com/mumbai/clove-kitchen-jogeshwari/order","50% OFF up to 100","34 min","Clove Kitchen","","","Burger, Pizza, Italian","1200+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","17 min","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/myfroyoland-premium-frozen-yoghurt-vile-parle-west/order","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","Desserts","₹150 for one","Myfroyoland Premium Frozen Yoghurt","3.9","star-fill","775+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","775+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1200+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","4.1","star-fill","",""
"https://b.zmtcdn.com/data/pictures/chains/6/19319356/332c6093b95252555330ea92fd0cfb72_o2_featured_v2.jpg","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/6/38766/dd723db6aafbb74d9dd4ec97c66b08b1_o2_featured_v2.jpg","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/chains/7/35847/4b624fbc5c287436b0c0bf3b256dec0d_o2_featured_v2.jpg","https://www.zomato.com/mumbai/smoor-kurla/order","50% OFF up to 100","50 min","Smoor","3.9","star-fill","Bakery, Desserts","₹150 for one","775+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","775+ orders placed from here recently","https://www.zomato.com/pishusfourbungalows/order","50% OFF up to 100","26 min","Pishu's","","","Sandwich, Pizza, Salad, Healthy Food, Pasta, Juices, Shake, Beverages","6375+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","27 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/urban-tadka-1-7-bungalows/order","https://www.zomato.com/mumbai/juhu-restaurants","Chinese, Fast Food, Kebab, North Indian, Seafood, Mughlai, Biryani, Beverages","₹150 for one","Urban Tadka","4.0","star-fill","3450+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","3450+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","6375+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/sadak-chaap-azad-nagar/order","50% OFF up to 100","25 min","Sadak Chaap","4.1","star-fill","North Indian, Biryani, Rolls, Beverages","₹150 for one","6575+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","6575+ orders placed from here recently","https://www.zomato.com/mumbai/shreejees-oshiwara/order","50% OFF up to 100","29 min","Shreejee's","","","South Indian, North Indian, Chinese, Fast Food, Street Food, Sichuan","5850+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","22 min","","","","https://www.zomato.com/mumbai/shree-nathji-pav-bhaji-center-near-andheri-east-station/order","","Street Food","₹150 for one","Shree Nathji Pav Bhaji Center","3.5","star-fill","1050+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","5850+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","4.2","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/freshmenu-chakala/order","50% OFF up to 100","37 min","FreshMenu","3.7","star-fill","Continental, Healthy Food, Fast Food, Burger, Sandwich, Chinese, Pasta, Beverages","₹250 for one","13350+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","13350+ orders placed from here recently","https://www.zomato.com/mumbai/icekraft-oshiwara/order","50% OFF up to 100","30 min","Icekraft","3.6","star-fill","Waffle, Pizza, Pasta, Desserts, Beverages","1400+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","34 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/sardaarji-andheri-lokhandwala/order","https://www.zomato.com/mumbai/juhu-restaurants","North Indian, Mughlai, Kebab, Rolls, Momos, Biryani","₹250 for one","SardaarJi","3.8","star-fill","1875+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1875+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1400+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","","Pro extra 15% OFF",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/poetry-by-love-and-cheesecake-juhu/order","50% OFF up to 100","17 min","Poetry By Love And Cheesecake","3.8","star-fill","Desserts, Continental, Salad, Fast Food, Shake, Pasta, Sandwich, Beverages","₹250 for one","3175+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","3175+ orders placed from here recently","https://www.zomato.com/mumbai/new-bismillah-caterers-santacruz-east/order","50% OFF up to 100","29 min","New Bismillah Caterers","","","Biryani","2450+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","23 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/sandwizzaa-vile-parle-west/order","https://www.zomato.com/mumbai/juhu-restaurants","Sandwich, Beverages","₹250 for one","Sandwizzaa","4.2","star-fill","5225+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","5225+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/juhu-restaurants","2450+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","4.3","star-fill","","https://www.zomato.com/mumbai/juhu-restaurants"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/curry-and-combos-twist-versova/order","50% OFF up to 100","31 min","Curry And Combos Twist","4.1","star-fill","North Indian, Chinese, Biryani, Fast Food, Street Food, Sichuan, Beverages","₹250 for one","150+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","150+ orders placed from here recently","https://www.zomato.com/mumbai/markaz-restaurant-jogeshwari/order","50% OFF up to 100","32 min","Markaz Restaurant","","","Chinese, North Indian, Mughlai, Biryani, Beverages","1700+ orders placed from here recently","","https://www.zomato.com/mumbai/juhu-restaurants","25 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/cafe-coffee-day-veera-desai-area/order","https://www.zomato.com/mumbai/juhu-restaurants","Cafe, Fast Food, Coffee, Desserts, Beverages","₹250 for one","Cafe Coffee Day","3.9","star-fill","900+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","900+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1700+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/hamza-tawa-grill-jogeshwari/order","50% OFF up to 100","38 min","Hamza Tawa & Grill","3.8","star-fill","Chinese, North Indian, Kebab, Mughlai, Biryani, Shake, Beverages","₹250 for one","975+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","975+ orders placed from here recently","https://www.zomato.com/mumbai/bhatti-chicken-wings-vile-parle-west/order","50% OFF up to 100","30 min","Bhatti Chicken Wings","","","Fast Food, North Indian, Roast Chicken, BBQ","","50% OFF up to 100","","35 min","","","","https://www.zomato.com/mumbai/new-roomaniya-1-goregaon-west/order","","Mughlai, Biryani, North Indian, Chinese, Sichuan","₹250 for one","New Roomaniya","3.5","star-fill","2050+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/the-cake-nest-sakinaka/order","50% OFF up to 100","51 min","The Cake Nest","4.0","star-fill","Bakery, Desserts","₹200 for one","7750+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","7750+ orders placed from here recently","https://www.zomato.com/mumbai/the-stomach-versova/order","50% OFF up to 100","21 min","The Stomach","4.0","star-fill","Chinese, Sichuan, Seafood","775+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","24 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/fusionry-kitchen-juhu/order","","Fast Food, North Indian, Chinese, Momos, Shake","₹200 for one","Fusionry Kitchen","3.8","star-fill","1275+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1275+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/cake-bonzer-bites-hill-road-bandra-west/order","50% OFF up to 100","32 min","Cake Bonzer Bites","3.9","star-fill","Bakery, Desserts","₹200 for one","175+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","175+ orders placed from here recently","https://www.zomato.com/mumbai/cakeology-kurla/order","50% OFF up to 100","46 min","Cakeology","3.7","star-fill","Bakery, Desserts","575+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","25 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/oh-bangla-azad-nagar/order","https://www.zomato.com/mumbai/juhu-restaurants","Bengali, Fast Food, Chinese","₹200 for one","Oh! Bangla","3.5","star-fill","1600+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1600+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","575+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","","",""
