"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hez2tp-0 3","sc-1hp8d8a-0","sc-1q7bklc-1","sc-1hez2tp-0 4","sc-1hez2tp-0 8","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 9","sc-1hez2tp-0 10","sc-1hez2tp-0 11","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-1hez2tp-0 14","sc-1hez2tp-0 15","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 16","sc-1hez2tp-0 17","sc-s1isp7-5 src 11","sc-1hez2tp-0 18","sc-s1isp7-5 src 12","sc-1hez2tp-0 19","sc-s1isp7-5 src 13","sc-1hez2tp-0 20","sc-s1isp7-5 src 14","sc-s1isp7-5 src 15","sc-s1isp7-5 src 16","sc-jGFFOr href","sc-jGFFOr href 2","sc-jGFFOr href 3","sc-s1isp7-5 src 17","sc-s1isp7-5 src 18","sc-1hez2tp-0 21","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","34 min","Burger, Fast Food","Burger And Shake","","₹150 for one","50% OFF up to 100","Boston Breadz","3.7","star-fill","58 min","Fast Food, Sandwich, Burger, Hot dogs, Wraps, Desserts","₹150 for one","225+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","225+ orders placed from here recently","50% OFF up to 100","Mast Kalandar","3.6","star-fill","32 min","North Indian, Chinese","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","300+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/burger-and-shake-oshiwara/order","https://www.zomato.com/mumbai/boston-breadz-chandivali/order","https://www.zomato.com/mumbai/mast-kalandar-oshiwara/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","36 min","North Indian, Chinese, South Indian, Sichuan","Tawa Twist","4.1","₹150 for one","50% OFF up to 100","Bamboo Kitchen","3.9","star-fill","44 min","Chinese, Momos, Thai, Biryani","₹150 for one","425+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","425+ orders placed from here recently","50% OFF up to 100","Samarth Sagar Pure Veg","4.1","star-fill","40 min","North Indian, Chinese, Biryani, Sandwich, Fast Food, Street Food, Modern Indian, Beverages","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","75+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/tawa-twist-malad-east/order","https://www.zomato.com/mumbai/bamboo-kitchen-malad-east/order","https://www.zomato.com/mumbai/samarth-sagar-pure-veg-malad-east/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","75+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","59 min","Italian, American, Salad, Desserts, Fast Food, Shake","Fable","4.2","₹150 for one","50% OFF up to 100","Szechuan Time","3.6","star-fill","53 min","Chinese, Lebanese, Thai, Sichuan","₹150 for one","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","Kalinga","4.1","star-fill","33 min","South Indian, North Indian, Sandwich, Fast Food, Chinese, Street Food, Desserts, Beverages","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","","6250+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/fable-chandivali/order","https://www.zomato.com/mumbai/szechuan-time-malad-east/order","https://www.zomato.com/mumbai/kalinga-andheri-lokhandwala/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","6250+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://b.zmtcdn.com/data/pictures/4/36074/75dda803a94c71c6dfbc55e00878b712_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","","https://b.zmtcdn.com/data/pictures/0/19819800/1bdb8102aa582f76bb93bff41b7dadcc_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50% OFF up to 100","66 min","Mithai, Desserts, Street Food, Gujarati","Purshottam Kandoi Haribhai Damodar Mithaiwala","4.1","₹150 for one","49 min","Khan Sahab's Shawarma","","","Lebanese","₹150 for one","50% OFF up to 100","","","","50% OFF up to 100","Hamza Fast Food & Snacks","4.0","star-fill","52 min","Fast Food, Beverages","","₹150 for one","","50+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://b.zmtcdn.com/data/pictures/7/19814917/22fa484ab559d9a6b32ef7a62366cad3_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/purshottam-kandoi-haribhai-damodar-mithaiwala-borivali-west/order","https://www.zomato.com/mumbai/khan-sahabs-shawarma-malad-east/order","https://www.zomato.com/mumbai/hamza-fast-food-snacks-jogeshwari/order","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png"
"https://b.zmtcdn.com/data/pictures/7/19769787/6f22bdc78e86b845d25eb2c68f945434_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/pictures/1/19076001/9eb9b850fb6a0c6f36606a1e39da5abe_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50% OFF up to 100","34 min","Burger, Fast Food","Burger And Shake","","₹150 for one","50% OFF up to 100","Boston Breadz","3.7","star-fill","58 min","Fast Food, Sandwich, Burger, Hot dogs, Wraps, Desserts","₹150 for one","225+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","225+ orders placed from here recently","50% OFF up to 100","Mast Kalandar","3.6","star-fill","32 min","North Indian, Chinese","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","₹150 for one","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","300+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/9/20185619/1206671bf26deab1819fb47614369ae0_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/burger-and-shake-oshiwara/order","https://www.zomato.com/mumbai/boston-breadz-chandivali/order","https://www.zomato.com/mumbai/mast-kalandar-oshiwara/order","","","","","",""
"https://b.zmtcdn.com/data/pictures/3/19013823/2f61163475d68b74c1b3c6a243ddef69_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/pictures/2/19657412/5c5b400bd3f557eaa50d01eb621e5aff_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50% OFF up to 100","36 min","North Indian, Chinese, South Indian, Sichuan","Tawa Twist","4.1","₹150 for one","50% OFF up to 100","Bamboo Kitchen","3.9","star-fill","44 min","Chinese, Momos, Thai, Biryani","₹150 for one","425+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","425+ orders placed from here recently","50% OFF up to 100","Samarth Sagar Pure Veg","4.1","star-fill","40 min","North Indian, Chinese, Biryani, Sandwich, Fast Food, Street Food, Modern Indian, Beverages","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","₹150 for one","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","75+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/8/19281908/3794889a88437cad9401ba1a74e9c9a9_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/tawa-twist-malad-east/order","https://www.zomato.com/mumbai/bamboo-kitchen-malad-east/order","https://www.zomato.com/mumbai/samarth-sagar-pure-veg-malad-east/order","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","75+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png"
"https://b.zmtcdn.com/data/pictures/chains/9/18223199/1e4cadd01a81ed9f3a4bb478eabac749_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","","https://b.zmtcdn.com/data/pictures/3/19654093/7192588468bcb557f762083efbbbde0c_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50% OFF up to 100","59 min","Italian, American, Salad, Desserts, Fast Food, Shake","Fable","4.2","₹150 for one","50% OFF up to 100","Szechuan Time","3.6","star-fill","53 min","Chinese, Lebanese, Thai, Sichuan","₹150 for one","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","Kalinga","4.1","star-fill","33 min","South Indian, North Indian, Sandwich, Fast Food, Chinese, Street Food, Desserts, Beverages","","₹150 for one","","6250+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://b.zmtcdn.com/data/pictures/0/36370/360262b355429d0ad1e6e96f03a23db5_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/fable-chandivali/order","https://www.zomato.com/mumbai/szechuan-time-malad-east/order","https://www.zomato.com/mumbai/kalinga-andheri-lokhandwala/order","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","6250+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","36 min","Fast Food, South Indian, Beverages, Sichuan, Juices","Aditi Juice Centre","","₹100 for one","30% OFF","Radha Krishna Veg Treat","4.0","star-fill","68 min","Mithai, North Indian, Chinese","₹100 for one","225+ orders placed from here recently","","","50% OFF up to 100","Full On Punjab - Pure Veg","3.5","star-fill","45 min","North Indian","","₹100 for one","","225+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/aditi-juice-centre-near-andheri-west-station/order","https://www.zomato.com/mumbai/radha-krishna-veg-treat-marve/order","https://www.zomato.com/mumbai/full-on-punjab-pure-veg-mahakali/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","26 min","North Indian, South Indian, Chinese, Fast Food, Sichuan, Desserts, Beverages","Pritam Fast Food","4.2","₹100 for one","50% OFF up to 100","Johny Wokker","3.8","star-fill","45 min","Chinese, North Indian, Mughlai, Biryani, Seafood, Kebab","₹100 for one","625+ orders placed from here recently","","","50% OFF up to 100","Living Bowls","3.6","star-fill","53 min","Salad, Healthy Food","","₹100 for one","","1525+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/pritam-fast-food-goregaon-east/order","https://www.zomato.com/mumbai/johny-wokker-1-malad-east/order","https://www.zomato.com/mumbai/living-bowls-marol/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","19 min","Tea, Beverages, Street Food, Desserts","Irani Chai","4.2","₹100 for one","64 min","Nirmal Kitchen","","","Fast Food, Street Food, Pizza, Burger, North Indian","₹100 for one","50% OFF up to 100","150+ orders placed from here recently","","","50% OFF up to 100","Landmark Kitchen","3.9","star-fill","47 min","Chinese, North Indian, Fast Food, Street Food, Beverages, Sichuan","","₹100 for one","","1700+ orders placed from here recently","","Restaurant partner follows WHO protocol","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/irani-chai-oshiwara/order","https://www.zomato.com/mumbai/nirmal-kitchen-malad-west/order","https://www.zomato.com/mumbai/landmark-kitchen-goregaon-east/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","1700+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","34 min","Bakery, Desserts","Edesia","4.1","₹100 for one","50% OFF up to 100","Nagori Tea & Cold Drink House","4.3","star-fill","27 min","Beverages, Street Food","₹100 for one","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","Nonna Bella's","3.8","star-fill","37 min","Italian, Chinese, Sandwich, Pizza","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹100 for one","","Follows all Max Safety measures to ensure your food is safe","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/edesia-jogeshwari/order","https://www.zomato.com/mumbai/nagori-tea-cold-drink-house-1-malad-west/order","https://www.zomato.com/mumbai/nonna-bellas-oshiwara/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","40% OFF","60 min","Chinese","Mumbai Bites","-","₹150 for one","54 min","Spunk Fast Food & Snacks Corner","","","Fast Food, Beverages","₹150 for one","50% OFF up to 100","","","","50% OFF up to 100","Signature Wraps & Rolls By Faasos","3.7","star-fill","42 min","Rolls, Wraps","","₹150 for one","","50+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/mumbai-bites-mahakali/order","https://www.zomato.com/mumbai/spunk-fast-food-snacks-corner-jogeshwari/order","https://www.zomato.com/mumbai/signature-wraps-rolls-by-faasos-veera-desai-area/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","22 min","Desserts, Bakery","Fabelle Chocolates","4.1","₹150 for one","50% OFF up to 100","GetAWay - Desserts","3.9","star-fill","25 min","Healthy Food, Ice Cream, Desserts, Beverages","₹150 for one","75+ orders placed from here recently","","","50% OFF up to 100","Sattvic","3.7","star-fill","44 min","Sandwich, Pizza, Fast Food, Street Food, Beverages","","₹150 for one","","Restaurant partner follows WHO protocol","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/fabelle-chocolates-jogeshwari/order","https://www.zomato.com/mumbai/getaway-desserts-goregaon-west/order","https://www.zomato.com/mumbai/sattvic-andheri-lokhandwala/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","27 min","Fast Food, Momos, Beverages","PVR Café","","₹150 for one","50% OFF up to 100","Flavour's 021","3.8","star-fill","43 min","Asian, Chinese, Sichuan, Thai","₹150 for one","600+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","600+ orders placed from here recently","","Smoodies & Juices- Yours Fruitfully","3.8","star-fill","35 min","Beverages, Juices, Healthy Food","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/pvr-caf%C3%A9-andheri-lokhandwala/order","https://www.zomato.com/mumbai/flavours-021-malad-east/order","https://www.zomato.com/mumbai/smoodies-juices-yours-fruitfully-jogeshwari/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","20 min","Cafe, Coffee, Desserts","Barista Coffee","4.0","₹150 for one","50% OFF up to 100","City Star","3.7","star-fill","37 min","Chinese, North Indian, Mughlai, Biryani, Italian, Fast Food, Beverages","₹150 for one","1375+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1375+ orders placed from here recently","50% OFF up to 100","Appointment","4.1","star-fill","34 min","Chinese, North Indian, South Indian, Street Food, Fast Food, Ice Cream, Beverages, Shake","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","750+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/barista-coffee-andheri-lokhandwala/order","https://www.zomato.com/mumbai/city-star-goregaon-east/order","https://www.zomato.com/mumbai/appointment-7-bungalows/order","","","","","",""
